Format Version,1.23,Take Name,Line_Air_Dom,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-04-06 10.15.00.708 AM,Total Frames in Take,628,Total Exported Frames,628,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1405,Unlabeled 1405,Unlabeled 1405,Unlabeled 1406,Unlabeled 1406,Unlabeled 1406,Unlabeled 1407,Unlabeled 1407,Unlabeled 1407
,ID,"CB280","CB280","CB280","CB2A0","CB2A0","CB2A0","CB2B0","CB2B0","CB2B0"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z
49,0.408333,0.013575,0.011188,-0.152149,-0.041800,0.053639,-0.155159,-0.156782,0.027518,-0.154153
50,0.416667,0.013681,0.011257,-0.151305,-0.041752,0.053608,-0.154617,-0.156796,0.027447,-0.153936
51,0.425000,0.013727,0.011198,-0.150715,-0.041697,0.053616,-0.154147,-0.156796,0.027381,-0.153681
52,0.433333,0.013816,0.011284,-0.149935,-0.041597,0.053631,-0.153502,-0.156760,0.027350,-0.153310
53,0.441667,0.013886,0.011345,-0.149267,-0.041488,0.053728,-0.152754,-0.156697,0.027340,-0.152875
54,0.450000,0.013937,0.011304,-0.148661,-0.041445,0.053721,-0.152123,-0.156667,0.027263,-0.152536
55,0.458333,0.013959,0.011204,-0.148082,-0.041407,0.053722,-0.151531,-0.156562,0.027264,-0.152037
56,0.466667,0.014069,0.011267,-0.147185,-0.041374,0.053677,-0.150986,-0.156440,0.027335,-0.151464
57,0.475000,0.014182,0.011353,-0.146412,-0.041278,0.053757,-0.150229,-0.156325,0.027419,-0.150859
58,0.483333,0.014308,0.011620,-0.145266,-0.041205,0.053773,-0.149509,-0.156248,0.027464,-0.150350
59,0.491667,0.014322,0.011566,-0.144439,-0.041162,0.053755,-0.148871,-0.156140,0.027511,-0.149754
60,0.500000,0.014404,0.011697,-0.143327,-0.041119,0.053756,-0.148137,-0.156075,0.027543,-0.149219
61,0.508333,0.014522,0.011848,-0.142217,-0.040985,0.053959,-0.147009,-0.155991,0.027592,-0.148589
62,0.516667,0.014430,0.011647,-0.141645,-0.040958,0.054052,-0.146104,-0.155892,0.027663,-0.147915
63,0.525000,0.014476,0.011750,-0.140543,-0.040977,0.054047,-0.145280,-0.155895,0.027637,-0.147430
64,0.533333,0.014291,0.011520,-0.139863,-0.040935,0.054108,-0.144422,-0.155891,0.027654,-0.146821
65,0.541667,0.014354,0.011753,-0.138483,-0.040955,0.054049,-0.143541,-0.155815,0.027749,-0.146040
66,0.550000,0.014361,0.011753,-0.137414,-0.040881,0.054182,-0.142342,-0.155886,0.027631,-0.145550
67,0.558333,0.014384,0.011726,-0.136150,-0.040767,0.054314,-0.140989,-0.155878,0.027588,-0.144848
68,0.566667,0.014446,0.011925,-0.134641,-0.040874,0.054119,-0.140241,-0.155744,0.027682,-0.143956
69,0.575000,0.014558,0.012105,-0.133016,-0.040831,0.054128,-0.139096,-0.155715,0.027676,-0.143250
70,0.583333,0.014540,0.012036,-0.131946,-0.040884,0.054066,-0.138057,-0.155596,0.027782,-0.142290
71,0.591667,0.014474,0.011945,-0.130897,-0.040839,0.054224,-0.136799,-0.155541,0.027783,-0.141523
72,0.600000,0.014396,0.011845,-0.129635,-0.040836,0.054119,-0.135764,-0.155497,0.027765,-0.140744
73,0.608333,0.014402,0.011966,-0.128157,-0.040796,0.054161,-0.134583,-0.155512,0.027744,-0.140032
74,0.616667,0.014314,0.011832,-0.127106,-0.040811,0.054252,-0.133417,-0.155609,0.027622,-0.139527
75,0.625000,0.014400,0.012067,-0.125500,-0.040860,0.054195,-0.132364,-0.155579,0.027633,-0.138692
76,0.633333,0.014418,0.012234,-0.123962,-0.040863,0.054158,-0.131255,-0.155566,0.027560,-0.138002
77,0.641667,0.014520,0.012347,-0.122459,-0.040904,0.054160,-0.130268,-0.155444,0.027641,-0.137090
78,0.650000,0.014423,0.012191,-0.121486,-0.040774,0.054358,-0.128774,-0.155313,0.027761,-0.136134
79,0.658333,0.014404,0.012400,-0.119931,-0.040816,0.054352,-0.127669,-0.155335,0.027687,-0.135499
80,0.666667,0.014225,0.012250,-0.118829,-0.040820,0.054431,-0.126533,-0.155187,0.027814,-0.134455
81,0.675000,0.014204,0.012195,-0.117743,-0.040882,0.054448,-0.125313,-0.155276,0.027660,-0.133908
82,0.683333,0.014297,0.012458,-0.115973,-0.040893,0.054470,-0.124134,-0.155351,0.027568,-0.133348
83,0.691667,0.014315,0.012603,-0.114492,-0.040964,0.054395,-0.123171,-0.155279,0.027621,-0.132533
84,0.700000,0.014319,0.012609,-0.113390,-0.040920,0.054442,-0.121998,-0.155303,0.027508,-0.131935
85,0.708333,0.014340,0.012581,-0.112075,-0.040834,0.054550,-0.120602,-0.155178,0.027566,-0.131020
86,0.716667,0.014246,0.012560,-0.110892,-0.040733,0.054689,-0.119299,-0.155069,0.027626,-0.130187
87,0.725000,0.014042,0.012276,-0.110036,-0.040825,0.054495,-0.118515,-0.155015,0.027603,-0.129519
88,0.733333,0.014114,0.012337,-0.108624,-0.040810,0.054444,-0.117418,-0.154932,0.027601,-0.128803
89,0.741667,0.014107,0.012190,-0.107504,-0.040848,0.054319,-0.116487,-0.154828,0.027607,-0.128107
90,0.750000,0.014213,0.012334,-0.106071,-0.040684,0.054446,-0.115128,-0.154793,0.027504,-0.127514
91,0.758333,0.014197,0.012226,-0.104915,-0.040691,0.054254,-0.114254,-0.154785,0.027381,-0.127013
92,0.766667,0.014330,0.012197,-0.103687,-0.040635,0.054141,-0.113335,-0.154815,0.027222,-0.126628
93,0.775000,0.014263,0.011855,-0.103059,-0.040534,0.054018,-0.112294,-0.154690,0.027226,-0.125899
94,0.783333,0.014274,0.011644,-0.102259,-0.040479,0.053869,-0.111442,-0.154698,0.027003,-0.125504
95,0.791667,0.014291,0.011463,-0.101381,-0.040408,0.053759,-0.110705,-0.154576,0.026940,-0.124990
96,0.800000,0.014355,0.011408,-0.100496,-0.040335,0.053631,-0.109871,-0.154530,0.026820,-0.124662
97,0.808333,0.014341,0.011208,-0.099974,-0.040204,0.053579,-0.109110,-0.154458,0.026760,-0.124274
98,0.816667,0.014311,0.010947,-0.099656,-0.040193,0.053418,-0.108675,-0.154406,0.026664,-0.123971
99,0.825000,0.014330,0.010748,-0.099245,-0.040183,0.053291,-0.108338,-0.154375,0.026588,-0.123713
100,0.833333,0.014351,0.010636,-0.098971,-0.040178,0.053166,-0.108045,-0.154325,0.026534,-0.123489
101,0.841667,0.014371,0.010527,-0.098858,-0.040185,0.052996,-0.107957,-0.154298,0.026437,-0.123386
102,0.850000,0.014448,0.010495,-0.098742,-0.040126,0.052913,-0.107778,-0.154267,0.026366,-0.123357
103,0.858333,0.014628,0.010657,-0.098476,-0.040062,0.052872,-0.107760,-0.154223,0.026324,-0.123370
104,0.866667,0.014671,0.010654,-0.098641,-0.040044,0.052832,-0.107910,-0.154227,0.026261,-0.123512
105,0.875000,0.014700,0.010560,-0.099162,-0.040047,0.052861,-0.108262,-0.154210,0.026245,-0.123683
106,0.883333,0.014853,0.010700,-0.099538,-0.039931,0.052984,-0.108474,-0.154151,0.026306,-0.123849
107,0.891667,0.014928,0.010752,-0.100216,-0.039930,0.052973,-0.109063,-0.154056,0.026405,-0.124051
108,0.900000,0.014913,0.010703,-0.101250,-0.039922,0.052987,-0.109802,-0.153940,0.026512,-0.124339
109,0.908333,0.014982,0.010847,-0.101988,-0.039922,0.053000,-0.110625,-0.153946,0.026477,-0.124883
110,0.916667,0.014975,0.010890,-0.103249,-0.039912,0.053163,-0.111587,-0.153886,0.026589,-0.125298
111,0.925000,0.015049,0.010900,-0.104560,-0.039829,0.053337,-0.112358,-0.153920,0.026611,-0.126014
