Format Version,1.23,Take Name,jon dominant dragg,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-03-05 11.30.14.891 AM,Capture Start Frame,468464,Total Frames in Take,529,Total Exported Frames,529,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1121,Unlabeled 1121,Unlabeled 1121,Unlabeled 1122,Unlabeled 1122,Unlabeled 1122,Unlabeled 1123,Unlabeled 1123,Unlabeled 1123
,ID,"FBE50","FBE50","FBE50","FBE60","FBE60","FBE60","FBE70","FBE70","FBE70"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z
50,0.416667,0.157194,0.060489,-0.001831,0.120395,0.030073,-0.032478,0.262854,0.048175,-0.027784
51,0.425000,0.156998,0.060644,-0.001882,0.120388,0.030238,-0.032828,0.262845,0.048058,-0.027678
52,0.433333,0.156646,0.060886,-0.002425,0.120312,0.030677,-0.033767,0.262771,0.047833,-0.027401
53,0.441667,0.156055,0.061168,-0.003083,0.120093,0.031341,-0.035200,0.262638,0.047558,-0.027076
54,0.450000,0.155251,0.061673,-0.004167,0.119826,0.032290,-0.037129,0.262424,0.047189,-0.026691
55,0.458333,0.154255,0.062389,-0.005546,0.119632,0.033478,-0.039737,0.262074,0.046746,-0.026168
56,0.466667,0.153115,0.063394,-0.007323,0.119587,0.034916,-0.042856,0.261672,0.046294,-0.025709
57,0.475000,0.151954,0.064574,-0.009282,0.119715,0.036441,-0.046197,0.261180,0.045860,-0.025160
58,0.483333,0.150869,0.065727,-0.011590,0.119972,0.038030,-0.049609,0.260606,0.045526,-0.024690
59,0.491667,0.149865,0.066937,-0.014147,0.120232,0.039627,-0.053172,0.259951,0.045228,-0.024196
60,0.500000,0.148987,0.068195,-0.016684,0.120465,0.041173,-0.056389,0.259361,0.045014,-0.023883
61,0.508333,0.148197,0.069477,-0.019020,0.120774,0.042570,-0.059631,0.258707,0.044911,-0.023425
62,0.516667,0.147517,0.070746,-0.021433,0.121162,0.043964,-0.062623,0.258072,0.044756,-0.022993
63,0.525000,0.146874,0.071891,-0.023620,0.121542,0.045347,-0.065707,0.257492,0.044588,-0.022665
64,0.533333,0.146369,0.072953,-0.025806,0.121938,0.046637,-0.068494,0.256891,0.044386,-0.022342
65,0.541667,0.145989,0.073913,-0.027806,0.122267,0.047829,-0.070962,0.256336,0.044220,-0.022055
66,0.550000,0.145671,0.074742,-0.029514,0.122593,0.048903,-0.073276,0.255875,0.044123,-0.021804
67,0.558333,0.145431,0.075490,-0.030934,0.122855,0.049759,-0.075160,0.255470,0.044037,-0.021598
68,0.566667,0.145258,0.076206,-0.032273,0.123087,0.050481,-0.076664,0.255141,0.043987,-0.021456
69,0.575000,0.145130,0.076791,-0.033394,0.123313,0.051144,-0.078036,0.254908,0.043958,-0.021451
70,0.583333,0.145015,0.077284,-0.034431,0.123563,0.051733,-0.079226,0.254635,0.043932,-0.021316
71,0.591667,0.144912,0.077763,-0.035325,0.123850,0.052322,-0.080439,0.254382,0.043902,-0.021181
72,0.600000,0.144826,0.078187,-0.036310,0.124169,0.052937,-0.081672,0.254187,0.043844,-0.021136
73,0.608333,0.144761,0.078566,-0.037296,0.124479,0.053508,-0.082910,0.253993,0.043744,-0.021073
74,0.616667,0.144741,0.078932,-0.038094,0.124755,0.054066,-0.084009,0.253831,0.043654,-0.021055
75,0.625000,0.144748,0.079228,-0.039017,0.125004,0.054629,-0.085048,0.253659,0.043571,-0.020955
76,0.633333,0.144761,0.079520,-0.039829,0.125279,0.055163,-0.086210,0.253527,0.043485,-0.020910
77,0.641667,0.144782,0.079815,-0.040544,0.125554,0.055666,-0.087146,0.253407,0.043433,-0.020891
78,0.650000,0.144838,0.080152,-0.041358,0.125853,0.056139,-0.088056,0.253313,0.043438,-0.020849
79,0.658333,0.144897,0.080475,-0.042047,0.126126,0.056562,-0.088945,0.253255,0.043491,-0.020850
80,0.666667,0.144939,0.080842,-0.042752,0.126378,0.056914,-0.089586,0.253179,0.043573,-0.020853
81,0.675000,0.144976,0.081244,-0.043304,0.126617,0.057209,-0.090174,0.253121,0.043696,-0.020876
82,0.683333,0.145003,0.081605,-0.043792,0.126810,0.057439,-0.090770,0.253048,0.043831,-0.020882
83,0.691667,0.145038,0.081914,-0.044243,0.126917,0.057672,-0.091180,0.252999,0.043915,-0.020942
84,0.700000,0.145047,0.082090,-0.044529,0.127014,0.057884,-0.091594,0.252952,0.043938,-0.020965
85,0.708333,0.145016,0.082062,-0.044610,0.127058,0.058012,-0.091815,0.252902,0.043839,-0.020946
86,0.716667,0.144971,0.081787,-0.044402,0.127029,0.058014,-0.091779,0.252919,0.043645,-0.020925
87,0.725000,0.144919,0.081281,-0.043827,0.126904,0.057886,-0.091431,0.253026,0.043342,-0.020927
88,0.733333,0.144872,0.080511,-0.042816,0.126585,0.057470,-0.090594,0.253210,0.042940,-0.020933
89,0.741667,0.144790,0.079506,-0.041129,0.126057,0.056685,-0.088931,0.253463,0.042537,-0.020866
90,0.750000,0.144721,0.078232,-0.038846,0.125306,0.055564,-0.086441,0.253879,0.042134,-0.020878
91,0.758333,0.144736,0.076668,-0.036079,0.124337,0.054064,-0.083320,0.254351,0.041764,-0.020864
92,0.766667,0.144845,0.074827,-0.032759,0.123211,0.052240,-0.079544,0.254952,0.041438,-0.020875
93,0.775000,0.145076,0.072723,-0.028998,0.121993,0.050121,-0.075200,0.255630,0.041159,-0.021036
94,0.783333,0.145514,0.070391,-0.024816,0.120727,0.047784,-0.070350,0.256260,0.040897,-0.021054
95,0.791667,0.146135,0.067903,-0.020577,0.119609,0.045311,-0.065209,0.256926,0.040650,-0.021126
96,0.800000,0.146948,0.065442,-0.016284,0.118687,0.042860,-0.059934,0.257600,0.040355,-0.021355
97,0.808333,0.147921,0.063069,-0.011999,0.118100,0.040523,-0.054751,0.258136,0.039993,-0.021372
98,0.816667,0.149029,0.060755,-0.008129,0.117726,0.038379,-0.049952,0.258650,0.039584,-0.021492
99,0.825000,0.150180,0.058493,-0.004515,0.117504,0.036393,-0.045553,0.259118,0.039103,-0.021568
100,0.833333,0.151331,0.056331,-0.001319,0.117353,0.034603,-0.041504,0.259531,0.038593,-0.021671
101,0.841667,0.152419,0.054245,0.001434,0.117239,0.033016,-0.037961,0.259837,0.038097,-0.021645
102,0.850000,0.153425,0.052417,0.003828,0.117114,0.031666,-0.034875,0.260151,0.037653,-0.021743
103,0.858333,0.154344,0.050802,0.005778,0.116943,0.030532,-0.032393,0.260383,0.037303,-0.021827
104,0.866667,0.155167,0.049352,0.007357,0.116751,0.029650,-0.030407,0.260544,0.037076,-0.021860
105,0.875000,0.155878,0.048132,0.008492,0.116601,0.028868,-0.028709,0.260691,0.036914,-0.021961
106,0.883333,0.156407,0.047163,0.009453,0.116397,0.028232,-0.027307,0.260789,0.036836,-0.022057
107,0.891667,0.156821,0.046456,0.009855,0.116272,0.027913,-0.026600,0.260852,0.036804,-0.022156
108,0.900000,0.156960,0.046174,0.009981,0.116178,0.027841,-0.026524,0.260861,0.036816,-0.022205
109,0.908333,0.156936,0.046273,0.009800,0.116106,0.027883,-0.026670,0.260830,0.036888,-0.022238
110,0.916667,0.156801,0.046693,0.009486,0.116053,0.027967,-0.026897,0.260766,0.037050,-0.022255
111,0.925000,0.156594,0.047286,0.009089,0.115969,0.028077,-0.027188,0.260708,0.037303,-0.022301
112,0.933333,0.156332,0.048046,0.008423,0.115864,0.028301,-0.027645,0.260653,0.037599,-0.022318
113,0.941667,0.155884,0.048903,0.007389,0.115767,0.028836,-0.028886,0.260566,0.037881,-0.022283
114,0.950000,0.155157,0.049891,0.006010,0.115573,0.029685,-0.030856,0.260456,0.038038,-0.022228
115,0.958333,0.154170,0.051012,0.004135,0.115331,0.030857,-0.033494,0.260276,0.038071,-0.022166
116,0.966667,0.153008,0.052315,0.001830,0.115151,0.032294,-0.036784,0.259951,0.038044,-0.021902
117,0.975000,0.151693,0.053887,-0.000857,0.115063,0.034020,-0.040586,0.259582,0.037989,-0.021677
118,0.983333,0.150321,0.055679,-0.003967,0.115121,0.036018,-0.044999,0.259106,0.037952,-0.021381
119,0.991667,0.149008,0.057664,-0.007401,0.115345,0.038201,-0.049800,0.258564,0.037972,-0.021195
120,1.000000,0.147904,0.059737,-0.011082,0.115725,0.040438,-0.054683,0.257922,0.038088,-0.020974
121,1.008333,0.146972,0.061771,-0.014717,0.116309,0.042638,-0.059436,0.257330,0.038339,-0.020887
122,1.016667,0.146278,0.063793,-0.018441,0.116956,0.044749,-0.064134,0.256764,0.038722,-0.020875
123,1.025000,0.145764,0.065837,-0.022147,0.117649,0.046740,-0.068399,0.256155,0.039224,-0.020859
124,1.033333,0.145369,0.067863,-0.025474,0.118435,0.048576,-0.072426,0.255612,0.039792,-0.020913
125,1.041667,0.145122,0.069761,-0.028697,0.119212,0.050261,-0.075981,0.255073,0.040396,-0.020931
126,1.050000,0.144971,0.071473,-0.031497,0.119909,0.051717,-0.079107,0.254573,0.041030,-0.020993
127,1.058333,0.144858,0.072953,-0.033729,0.120504,0.052872,-0.081556,0.254212,0.041662,-0.021133
128,1.066667,0.144805,0.074159,-0.035514,0.120966,0.053719,-0.083460,0.253963,0.042211,-0.021335
129,1.075000,0.144737,0.075094,-0.036836,0.121284,0.054309,-0.084757,0.253703,0.042661,-0.021339
130,1.083333,0.144655,0.075742,-0.037640,0.121483,0.054696,-0.085686,0.253510,0.042922,-0.021346
131,1.091667,0.144593,0.076106,-0.038216,0.121618,0.054956,-0.086206,0.253371,0.043000,-0.021312
132,1.100000,0.144507,0.076206,-0.038367,0.121673,0.055065,-0.086426,0.253268,0.042902,-0.021266
133,1.108333,0.144419,0.076066,-0.038258,0.121679,0.055087,-0.086421,0.253200,0.042666,-0.021171
134,1.116667,0.144340,0.075761,-0.037920,0.121652,0.055057,-0.086238,0.253163,0.042305,-0.021072
135,1.125000,0.144249,0.075330,-0.037389,0.121603,0.054983,-0.086006,0.253150,0.041902,-0.020987
136,1.133333,0.144199,0.074795,-0.036822,0.121542,0.054886,-0.085724,0.253181,0.041498,-0.020897
137,1.141667,0.144166,0.074256,-0.036159,0.121445,0.054683,-0.085177,0.253265,0.041141,-0.020840
138,1.150000,0.144183,0.073683,-0.035336,0.121280,0.054320,-0.084291,0.253387,0.040888,-0.020720
139,1.158333,0.144232,0.073097,-0.034298,0.121027,0.053760,-0.083105,0.253586,0.040724,-0.020691
140,1.166667,0.144309,0.072409,-0.033006,0.120704,0.053089,-0.081653,0.253856,0.040584,-0.020692
141,1.175000,0.144436,0.071597,-0.031518,0.120316,0.052275,-0.079918,0.254189,0.040485,-0.020796
142,1.183333,0.144616,0.070668,-0.029804,0.119849,0.051301,-0.077890,0.254547,0.040444,-0.020799
143,1.191667,0.144848,0.069622,-0.027719,0.119336,0.050117,-0.075428,0.255004,0.040471,-0.020915
144,1.200000,0.145198,0.068506,-0.025324,0.118796,0.048668,-0.072418,0.255485,0.040559,-0.021061
145,1.208333,0.145706,0.067274,-0.022521,0.118264,0.046996,-0.068842,0.256018,0.040713,-0.021210
146,1.216667,0.146350,0.065889,-0.019469,0.117731,0.045076,-0.064789,0.256640,0.040908,-0.021502
147,1.225000,0.147235,0.064325,-0.016146,0.117292,0.043026,-0.060364,0.257270,0.041127,-0.021754
148,1.233333,0.148327,0.062650,-0.012695,0.116961,0.040907,-0.055693,0.257930,0.041333,-0.022095
149,1.241667,0.149555,0.060881,-0.009391,0.116806,0.038779,-0.051086,0.258627,0.041460,-0.022489
150,1.250000,0.150869,0.059118,-0.006205,0.116787,0.036849,-0.046730,0.259234,0.041457,-0.022794
151,1.258333,0.152114,0.057504,-0.003453,0.116926,0.035180,-0.042954,0.259719,0.041300,-0.022969
152,1.266667,0.153237,0.056034,-0.001063,0.117142,0.033778,-0.039726,0.260131,0.041018,-0.023144
153,1.275000,0.154177,0.054734,0.001054,0.117364,0.032659,-0.037100,0.260461,0.040678,-0.023263
154,1.283333,0.154947,0.053488,0.002730,0.117539,0.031772,-0.035013,0.260686,0.040343,-0.023242
