Format Version,1.23,Take Name,jon dominant dragg thin,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-03-05 11.31.59.272 AM,Capture Start Frame,480991,Total Frames in Take,804,Total Exported Frames,804,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1127,Unlabeled 1127,Unlabeled 1127,Unlabeled 1128,Unlabeled 1128,Unlabeled 1128,Unlabeled 1129,Unlabeled 1129,Unlabeled 1129
,ID,"FB970","FB970","FB970","FBE60","FBE60","FBE60","FBEC0","FBEC0","FBEC0"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z
50,0.416667,0.050418,0.031454,-0.057288,0.062665,0.066323,-0.033289,0.172972,0.048681,-0.045108
51,0.425000,0.050048,0.032066,-0.058788,0.062151,0.066929,-0.034478,0.172605,0.048784,-0.044999
52,0.433333,0.049648,0.032673,-0.060197,0.061579,0.067493,-0.035927,0.172189,0.048887,-0.044894
53,0.441667,0.049156,0.033327,-0.061901,0.060962,0.068076,-0.037284,0.171784,0.049002,-0.044907
54,0.450000,0.048656,0.034042,-0.063682,0.060301,0.068742,-0.038966,0.171261,0.049078,-0.044713
55,0.458333,0.048150,0.034837,-0.065437,0.059626,0.069388,-0.040618,0.170742,0.049138,-0.044691
56,0.466667,0.047554,0.035682,-0.067493,0.058933,0.070037,-0.042329,0.170197,0.049199,-0.044632
57,0.475000,0.047019,0.036563,-0.069666,0.058313,0.070726,-0.044168,0.169633,0.049279,-0.044550
58,0.483333,0.046589,0.037407,-0.071678,0.057769,0.071441,-0.045973,0.169140,0.049435,-0.044641
59,0.491667,0.046251,0.038226,-0.073478,0.057272,0.072145,-0.047721,0.168673,0.049616,-0.044665
60,0.500000,0.045951,0.038971,-0.075296,0.056877,0.072820,-0.049305,0.168296,0.049835,-0.044876
61,0.508333,0.045749,0.039649,-0.076846,0.056519,0.073476,-0.050800,0.167959,0.050092,-0.045123
62,0.516667,0.045550,0.040297,-0.078215,0.056233,0.074106,-0.052225,0.167636,0.050355,-0.045231
63,0.525000,0.045321,0.040903,-0.079736,0.055966,0.074684,-0.053521,0.167356,0.050608,-0.045524
64,0.533333,0.045179,0.041486,-0.081054,0.055728,0.075277,-0.054771,0.167111,0.050862,-0.045828
65,0.541667,0.045054,0.042026,-0.082179,0.055491,0.075827,-0.055981,0.166828,0.051163,-0.045987
66,0.550000,0.044927,0.042569,-0.083553,0.055288,0.076343,-0.057125,0.166573,0.051406,-0.046184
67,0.558333,0.044811,0.043114,-0.084762,0.055107,0.076853,-0.058279,0.166352,0.051591,-0.046457
68,0.566667,0.044732,0.043712,-0.086193,0.054938,0.077383,-0.059741,0.166148,0.051733,-0.046711
69,0.575000,0.044689,0.044399,-0.087782,0.054805,0.077905,-0.061022,0.165923,0.051863,-0.047000
70,0.583333,0.044703,0.045071,-0.089259,0.054703,0.078448,-0.062345,0.165692,0.051963,-0.047249
71,0.591667,0.044741,0.045752,-0.090711,0.054644,0.078999,-0.063612,0.165535,0.052123,-0.047471
72,0.600000,0.044844,0.046428,-0.092274,0.054632,0.079568,-0.065003,0.165397,0.052321,-0.047802
73,0.608333,0.044913,0.047073,-0.093602,0.054624,0.080125,-0.066263,0.165286,0.052493,-0.048142
74,0.616667,0.045045,0.047642,-0.095097,0.054639,0.080650,-0.067414,0.165196,0.052674,-0.048551
75,0.625000,0.045145,0.048216,-0.096276,0.054659,0.081201,-0.068617,0.165094,0.052875,-0.048876
76,0.633333,0.045218,0.048722,-0.097475,0.054678,0.081709,-0.069876,0.165002,0.053072,-0.049185
77,0.641667,0.045255,0.049265,-0.098661,0.054679,0.082175,-0.070790,0.164939,0.053214,-0.049635
78,0.650000,0.045309,0.049727,-0.099617,0.054661,0.082662,-0.071709,0.164851,0.053300,-0.049941
79,0.658333,0.045347,0.050217,-0.100624,0.054631,0.083090,-0.072814,0.164741,0.053419,-0.050183
80,0.666667,0.045417,0.050642,-0.101677,0.054619,0.083526,-0.073796,0.164624,0.053500,-0.050387
81,0.675000,0.045481,0.051049,-0.102567,0.054618,0.083943,-0.074684,0.164543,0.053592,-0.050644
82,0.683333,0.045526,0.051463,-0.103500,0.054592,0.084331,-0.075510,0.164434,0.053682,-0.051003
83,0.691667,0.045570,0.051873,-0.104391,0.054576,0.084725,-0.076282,0.164317,0.053757,-0.051245
84,0.700000,0.045641,0.052298,-0.105342,0.054568,0.085126,-0.077123,0.164189,0.053865,-0.051499
85,0.708333,0.045681,0.052725,-0.106258,0.054571,0.085480,-0.077905,0.164070,0.053961,-0.051674
86,0.716667,0.045760,0.053107,-0.106951,0.054587,0.085866,-0.078789,0.163954,0.054027,-0.051822
87,0.725000,0.045828,0.053463,-0.107803,0.054596,0.086183,-0.079519,0.163830,0.054064,-0.051915
88,0.733333,0.045926,0.053789,-0.108619,0.054601,0.086489,-0.080174,0.163684,0.054081,-0.052030
89,0.741667,0.046046,0.054116,-0.109332,0.054606,0.086808,-0.080984,0.163533,0.054107,-0.051997
90,0.750000,0.046144,0.054489,-0.110171,0.054623,0.087167,-0.081732,0.163386,0.054137,-0.052080
91,0.758333,0.046228,0.054858,-0.110917,0.054638,0.087561,-0.082427,0.163271,0.054184,-0.052190
92,0.766667,0.046310,0.055160,-0.111576,0.054679,0.087924,-0.083044,0.163150,0.054267,-0.052162
93,0.775000,0.046359,0.055358,-0.111982,0.054688,0.088214,-0.083527,0.163056,0.054369,-0.052186
94,0.783333,0.046366,0.055489,-0.112209,0.054664,0.088436,-0.083869,0.162959,0.054439,-0.052113
95,0.791667,0.046330,0.055592,-0.112449,0.054634,0.088554,-0.084102,0.162888,0.054435,-0.052146
96,0.800000,0.046277,0.055651,-0.112546,0.054602,0.088616,-0.084197,0.162791,0.054368,-0.052033
97,0.808333,0.046224,0.055700,-0.112678,0.054562,0.088603,-0.084283,0.162732,0.054268,-0.051961
98,0.816667,0.046192,0.055790,-0.112872,0.054532,0.088618,-0.084387,0.162642,0.054151,-0.051808
99,0.825000,0.046214,0.055883,-0.113062,0.054523,0.088651,-0.084510,0.162575,0.054024,-0.051699
100,0.833333,0.046232,0.055989,-0.113300,0.054523,0.088679,-0.084641,0.162513,0.053906,-0.051597
101,0.841667,0.046250,0.056063,-0.113423,0.054528,0.088726,-0.084757,0.162464,0.053785,-0.051554
102,0.850000,0.046234,0.056115,-0.113610,0.054521,0.088740,-0.084853,0.162406,0.053692,-0.051474
103,0.858333,0.046194,0.056162,-0.113726,0.054497,0.088764,-0.084922,0.162361,0.053625,-0.051477
104,0.866667,0.046120,0.056236,-0.113790,0.054474,0.088850,-0.084995,0.162305,0.053627,-0.051442
105,0.875000,0.046047,0.056305,-0.113871,0.054441,0.088948,-0.085033,0.162242,0.053680,-0.051451
106,0.883333,0.045954,0.056358,-0.114077,0.054415,0.089017,-0.085143,0.162212,0.053753,-0.051542
107,0.891667,0.045886,0.056434,-0.114266,0.054398,0.089130,-0.085337,0.162172,0.053847,-0.051572
108,0.900000,0.045819,0.056576,-0.114448,0.054397,0.089289,-0.085503,0.162139,0.053933,-0.051652
109,0.908333,0.045768,0.056733,-0.114584,0.054407,0.089460,-0.085735,0.162096,0.054044,-0.051695
110,0.916667,0.045732,0.056869,-0.114871,0.054410,0.089583,-0.085976,0.162053,0.054138,-0.051767
111,0.925000,0.045710,0.056957,-0.115125,0.054393,0.089645,-0.086209,0.161992,0.054201,-0.051814
112,0.933333,0.045670,0.056978,-0.115267,0.054338,0.089627,-0.086348,0.161935,0.054235,-0.051848
113,0.941667,0.045594,0.056876,-0.115290,0.054227,0.089484,-0.086383,0.161888,0.054245,-0.051874
114,0.950000,0.045481,0.056726,-0.115157,0.054105,0.089275,-0.086196,0.161859,0.054220,-0.051842
115,0.958333,0.045367,0.056593,-0.114984,0.053981,0.089056,-0.085958,0.161848,0.054153,-0.051860
116,0.966667,0.045312,0.056520,-0.114857,0.053880,0.088890,-0.085723,0.161820,0.054039,-0.051847
117,0.975000,0.045260,0.056486,-0.114802,0.053811,0.088807,-0.085602,0.161767,0.053946,-0.051747
118,0.983333,0.045243,0.056443,-0.114678,0.053777,0.088784,-0.085539,0.161742,0.053892,-0.051694
119,0.991667,0.045234,0.056444,-0.114656,0.053775,0.088807,-0.085543,0.161728,0.053881,-0.051652
120,1.000000,0.045226,0.056470,-0.114690,0.053787,0.088859,-0.085566,0.161723,0.053890,-0.051625
121,1.008333,0.045220,0.056487,-0.114671,0.053803,0.088923,-0.085597,0.161729,0.053929,-0.051616
122,1.016667,0.045203,0.056506,-0.114642,0.053822,0.088974,-0.085635,0.161743,0.053968,-0.051634
123,1.025000,0.045186,0.056509,-0.114657,0.053824,0.089009,-0.085697,0.161754,0.053990,-0.051627
124,1.033333,0.045164,0.056505,-0.114647,0.053820,0.088989,-0.085667,0.161756,0.053993,-0.051621
125,1.041667,0.045136,0.056450,-0.114604,0.053804,0.088905,-0.085571,0.161772,0.053976,-0.051585
126,1.050000,0.045110,0.056344,-0.114437,0.053760,0.088746,-0.085404,0.161811,0.053931,-0.051588
127,1.058333,0.045058,0.056219,-0.114221,0.053716,0.088548,-0.085138,0.161863,0.053855,-0.051586
128,1.066667,0.044987,0.056093,-0.113976,0.053681,0.088297,-0.084742,0.161928,0.053733,-0.051563
129,1.075000,0.044936,0.055853,-0.113524,0.053634,0.088034,-0.084291,0.162021,0.053582,-0.051580
130,1.083333,0.044897,0.055572,-0.112940,0.053594,0.087739,-0.083687,0.162148,0.053454,-0.051559
131,1.091667,0.044855,0.055281,-0.112234,0.053561,0.087438,-0.083153,0.162280,0.053307,-0.051435
132,1.100000,0.044858,0.054900,-0.111368,0.053548,0.087067,-0.082252,0.162432,0.053165,-0.051204
133,1.108333,0.044806,0.054475,-0.110505,0.053561,0.086658,-0.081338,0.162654,0.052989,-0.051019
134,1.116667,0.044786,0.053949,-0.109347,0.053605,0.086163,-0.080058,0.162928,0.052777,-0.050983
135,1.125000,0.044698,0.053374,-0.107983,0.053664,0.085565,-0.078881,0.163273,0.052546,-0.050903
136,1.133333,0.044622,0.052751,-0.106681,0.053750,0.084891,-0.077565,0.163606,0.052346,-0.050678
137,1.141667,0.044587,0.052014,-0.105155,0.053827,0.084155,-0.075986,0.164073,0.052165,-0.050790
138,1.150000,0.044546,0.051155,-0.103106,0.053989,0.083322,-0.074195,0.164535,0.052027,-0.050637
139,1.158333,0.044521,0.050230,-0.101084,0.054156,0.082486,-0.072270,0.165071,0.051930,-0.050741
140,1.166667,0.044504,0.049185,-0.098598,0.054378,0.081539,-0.070075,0.165625,0.051842,-0.050666
141,1.175000,0.044534,0.048074,-0.096050,0.054664,0.080547,-0.067705,0.166258,0.051774,-0.050841
142,1.183333,0.044603,0.046857,-0.093406,0.055042,0.079536,-0.065366,0.166912,0.051704,-0.050988
143,1.191667,0.044770,0.045626,-0.090461,0.055476,0.078518,-0.062870,0.167513,0.051610,-0.050911
144,1.200000,0.044984,0.044456,-0.087845,0.055966,0.077496,-0.060457,0.168138,0.051493,-0.050992
145,1.208333,0.045233,0.043364,-0.085187,0.056458,0.076472,-0.058090,0.168765,0.051311,-0.051068
146,1.216667,0.045509,0.042311,-0.082852,0.056974,0.075458,-0.055817,0.169283,0.051059,-0.050969
147,1.225000,0.045825,0.041408,-0.080762,0.057473,0.074456,-0.053678,0.169834,0.050756,-0.051052
148,1.233333,0.046068,0.040612,-0.079115,0.057946,0.073501,-0.051828,0.170266,0.050434,-0.050935
149,1.241667,0.046308,0.039920,-0.077576,0.058357,0.072617,-0.050261,0.170707,0.050119,-0.050994
150,1.250000,0.046513,0.039302,-0.076147,0.058772,0.071825,-0.048857,0.171045,0.049860,-0.050959
151,1.258333,0.046663,0.038719,-0.074821,0.059156,0.071137,-0.047505,0.171387,0.049697,-0.051031
