Format Version,1.23,Take Name,jon dominant lifting,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-03-05 11.29.12.328 AM,Capture Start Frame,460956,Total Frames in Take,1466,Total Exported Frames,1466,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1118,Unlabeled 1118,Unlabeled 1118,Unlabeled 1119,Unlabeled 1119,Unlabeled 1119,Unlabeled 1120,Unlabeled 1120,Unlabeled 1120
,ID,"FBDB0","FBDB0","FBDB0","FBDF0","FBDF0","FBDF0","FBE00","FBE00","FBE00"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z
50,0.416667,0.108869,0.019955,-0.021065,0.120488,0.068499,-0.004999,0.226528,0.053498,-0.038122
51,0.425000,0.108869,0.020063,-0.021261,0.120436,0.068714,-0.005267,0.226491,0.053531,-0.038159
52,0.433333,0.108719,0.020279,-0.021897,0.120354,0.069024,-0.005730,0.226436,0.053495,-0.038148
53,0.441667,0.108501,0.020633,-0.022716,0.120148,0.069385,-0.006301,0.226377,0.053409,-0.038109
54,0.450000,0.108135,0.021374,-0.023441,0.119890,0.070073,-0.006836,0.226328,0.053291,-0.038105
55,0.458333,0.107803,0.022581,-0.023802,0.119684,0.071254,-0.007511,0.226290,0.053316,-0.038064
56,0.466667,0.107713,0.024031,-0.024062,0.119566,0.072822,-0.008126,0.226290,0.053596,-0.037987
57,0.475000,0.107679,0.025610,-0.024303,0.119450,0.074558,-0.008825,0.226306,0.053908,-0.037860
58,0.483333,0.107547,0.027244,-0.024818,0.119257,0.076303,-0.009902,0.226309,0.054226,-0.037863
59,0.491667,0.107344,0.028801,-0.025687,0.118985,0.077960,-0.011150,0.226299,0.054528,-0.037932
60,0.500000,0.107097,0.030287,-0.026952,0.118607,0.079462,-0.012609,0.226245,0.054760,-0.037990
61,0.508333,0.106838,0.031722,-0.028539,0.118167,0.080969,-0.014413,0.226152,0.054964,-0.038057
62,0.516667,0.106453,0.033188,-0.030266,0.117687,0.082453,-0.016314,0.226029,0.055199,-0.038039
63,0.525000,0.106033,0.034588,-0.032046,0.117220,0.083893,-0.018225,0.225889,0.055401,-0.037995
64,0.533333,0.105634,0.035890,-0.033726,0.116777,0.085174,-0.019981,0.225739,0.055580,-0.037873
65,0.541667,0.105183,0.037092,-0.035276,0.116373,0.086384,-0.021713,0.225619,0.055724,-0.037805
66,0.550000,0.104776,0.038184,-0.036820,0.116032,0.087448,-0.023381,0.225505,0.055848,-0.037742
67,0.558333,0.104450,0.039138,-0.038304,0.115743,0.088385,-0.024888,0.225367,0.055938,-0.037548
68,0.566667,0.104134,0.040020,-0.039760,0.115490,0.089208,-0.026166,0.225266,0.055956,-0.037456
69,0.575000,0.103814,0.040766,-0.041350,0.115192,0.089871,-0.027556,0.225148,0.055909,-0.037309
70,0.583333,0.103524,0.041325,-0.042874,0.114911,0.090346,-0.028640,0.225035,0.055790,-0.037155
71,0.591667,0.103223,0.041785,-0.044365,0.114626,0.090637,-0.029775,0.224885,0.055615,-0.036913
72,0.600000,0.102939,0.042076,-0.045858,0.114317,0.090819,-0.030633,0.224762,0.055423,-0.036628
73,0.608333,0.102641,0.042386,-0.046965,0.114021,0.090994,-0.031485,0.224654,0.055240,-0.036325
74,0.616667,0.102300,0.042636,-0.047930,0.113756,0.091156,-0.032283,0.224517,0.055046,-0.035910
75,0.625000,0.102053,0.042806,-0.048738,0.113506,0.091267,-0.032936,0.224404,0.054889,-0.035567
76,0.633333,0.101798,0.042913,-0.049757,0.113265,0.091294,-0.033548,0.224268,0.054758,-0.035210
77,0.641667,0.101602,0.043000,-0.050617,0.113013,0.091275,-0.034214,0.224142,0.054605,-0.034896
78,0.650000,0.101428,0.043060,-0.051594,0.112766,0.091220,-0.034683,0.224017,0.054433,-0.034612
79,0.658333,0.101296,0.043088,-0.052564,0.112516,0.091139,-0.035283,0.223872,0.054217,-0.034303
80,0.666667,0.101189,0.043087,-0.053611,0.112277,0.091024,-0.035996,0.223724,0.053987,-0.034031
81,0.675000,0.101059,0.043094,-0.054651,0.112043,0.090928,-0.036694,0.223590,0.053794,-0.033812
82,0.683333,0.100920,0.043173,-0.055579,0.111838,0.090908,-0.037273,0.223456,0.053636,-0.033583
83,0.691667,0.100773,0.043284,-0.056334,0.111622,0.090959,-0.037781,0.223320,0.053525,-0.033365
84,0.700000,0.100652,0.043396,-0.057151,0.111439,0.091017,-0.038384,0.223163,0.053414,-0.033087
85,0.708333,0.100533,0.043502,-0.058028,0.111271,0.091060,-0.038919,0.223031,0.053305,-0.032903
86,0.716667,0.100449,0.043594,-0.058774,0.111100,0.091079,-0.039529,0.222878,0.053177,-0.032695
87,0.725000,0.100359,0.043689,-0.059542,0.110943,0.091099,-0.040086,0.222746,0.053054,-0.032556
88,0.733333,0.100326,0.043757,-0.060265,0.110819,0.091119,-0.040594,0.222646,0.052947,-0.032449
89,0.741667,0.100322,0.043816,-0.060911,0.110694,0.091136,-0.041097,0.222556,0.052862,-0.032313
90,0.750000,0.100311,0.043829,-0.061626,0.110550,0.091081,-0.041590,0.222466,0.052772,-0.032181
91,0.758333,0.100308,0.043796,-0.062346,0.110387,0.090976,-0.042072,0.222361,0.052671,-0.032009
92,0.766667,0.100290,0.043784,-0.063008,0.110231,0.090891,-0.042488,0.222236,0.052556,-0.031804
93,0.775000,0.100236,0.043845,-0.063581,0.110092,0.090883,-0.042794,0.222120,0.052438,-0.031638
94,0.783333,0.100173,0.043947,-0.064104,0.109978,0.090939,-0.043096,0.221989,0.052330,-0.031414
95,0.791667,0.100104,0.044097,-0.064536,0.109892,0.091033,-0.043426,0.221886,0.052242,-0.031273
96,0.800000,0.100047,0.044241,-0.065023,0.109807,0.091114,-0.043813,0.221794,0.052163,-0.031153
97,0.808333,0.100042,0.044324,-0.065629,0.109738,0.091134,-0.044172,0.221713,0.052103,-0.031033
98,0.816667,0.100045,0.044416,-0.066228,0.109670,0.091142,-0.044591,0.221649,0.052036,-0.030970
99,0.825000,0.100048,0.044509,-0.066825,0.109599,0.091153,-0.045030,0.221576,0.051966,-0.030889
100,0.833333,0.100066,0.044557,-0.067394,0.109541,0.091130,-0.045422,0.221511,0.051889,-0.030798
101,0.841667,0.100057,0.044590,-0.067894,0.109488,0.091099,-0.045726,0.221435,0.051818,-0.030675
102,0.850000,0.100057,0.044607,-0.068328,0.109435,0.091063,-0.046057,0.221388,0.051759,-0.030598
103,0.858333,0.100033,0.044644,-0.068692,0.109388,0.091090,-0.046346,0.221336,0.051723,-0.030480
104,0.866667,0.099978,0.044769,-0.068905,0.109360,0.091192,-0.046553,0.221302,0.051709,-0.030402
105,0.875000,0.099956,0.044939,-0.069123,0.109357,0.091353,-0.046758,0.221270,0.051694,-0.030331
106,0.883333,0.099915,0.045177,-0.069381,0.109360,0.091576,-0.047021,0.221226,0.051684,-0.030243
107,0.891667,0.099895,0.045403,-0.069601,0.109395,0.091806,-0.047334,0.221190,0.051670,-0.030195
108,0.900000,0.099948,0.045537,-0.070020,0.109399,0.091942,-0.047665,0.221163,0.051647,-0.030168
109,0.908333,0.100005,0.045617,-0.070632,0.109389,0.091966,-0.048066,0.221114,0.051602,-0.030133
110,0.916667,0.100060,0.045678,-0.071276,0.109365,0.091943,-0.048529,0.221031,0.051517,-0.030060
111,0.925000,0.100132,0.045726,-0.071892,0.109322,0.091922,-0.048967,0.220950,0.051430,-0.029988
112,0.933333,0.100146,0.045783,-0.072435,0.109269,0.091907,-0.049390,0.220875,0.051368,-0.029919
113,0.941667,0.100175,0.045816,-0.072939,0.109196,0.091858,-0.049841,0.220776,0.051295,-0.029785
114,0.950000,0.100254,0.045764,-0.073483,0.109115,0.091745,-0.050151,0.220676,0.051206,-0.029708
115,0.958333,0.100301,0.045714,-0.074057,0.109026,0.091632,-0.050433,0.220558,0.051127,-0.029598
116,0.966667,0.100322,0.045643,-0.074546,0.108921,0.091509,-0.050695,0.220444,0.051063,-0.029482
117,0.975000,0.100322,0.045503,-0.074916,0.108802,0.091313,-0.050904,0.220318,0.051002,-0.029340
118,0.983333,0.100306,0.045318,-0.075332,0.108644,0.091038,-0.051093,0.220219,0.050937,-0.029235
119,0.991667,0.100302,0.045090,-0.075684,0.108490,0.090730,-0.051261,0.220072,0.050851,-0.029022
120,1.000000,0.100339,0.044752,-0.076127,0.108316,0.090287,-0.051435,0.219968,0.050773,-0.028887
121,1.008333,0.100418,0.044321,-0.076711,0.108119,0.089719,-0.051625,0.219871,0.050635,-0.028760
122,1.016667,0.100534,0.043891,-0.077409,0.107913,0.089097,-0.051891,0.219748,0.050429,-0.028609
123,1.025000,0.100482,0.043935,-0.077335,0.107694,0.088977,-0.051915,0.219619,0.050230,-0.028454
124,1.033333,0.100381,0.043957,-0.077346,0.107535,0.088817,-0.051786,0.219516,0.050145,-0.028199
125,1.041667,0.100358,0.043916,-0.077321,0.107359,0.088633,-0.051574,0.219436,0.050001,-0.027964
126,1.050000,0.100290,0.043898,-0.077319,0.107218,0.088416,-0.051298,0.219341,0.049845,-0.027739
127,1.058333,0.100258,0.043852,-0.077296,0.107118,0.088244,-0.051135,0.219315,0.049684,-0.027636
128,1.066667,0.100231,0.043818,-0.077258,0.107058,0.088118,-0.050957,0.219290,0.049524,-0.027559
129,1.075000,0.100211,0.043805,-0.077265,0.107034,0.088067,-0.050886,0.219291,0.049401,-0.027506
130,1.083333,0.100211,0.043794,-0.077252,0.107069,0.088120,-0.050896,0.219279,0.049331,-0.027475
131,1.091667,0.100244,0.043785,-0.077236,0.107174,0.088275,-0.050974,0.219283,0.049314,-0.027487
132,1.100000,0.100436,0.043790,-0.077114,0.107341,0.088555,-0.051057,0.219294,0.049340,-0.027530
133,1.108333,0.100879,0.043940,-0.076536,0.107601,0.089199,-0.051210,0.219327,0.049465,-0.027621
134,1.116667,0.100744,0.044952,-0.075721,0.107968,0.090514,-0.050989,0.219409,0.049723,-0.027752
135,1.125000,0.100471,0.046235,-0.074715,0.108427,0.092014,-0.050883,0.219556,0.050038,-0.027968
136,1.133333,0.100489,0.047340,-0.073582,0.108982,0.093563,-0.050578,0.219780,0.050395,-0.028323
137,1.141667,0.100425,0.048525,-0.072298,0.109605,0.095103,-0.050376,0.220019,0.050838,-0.028587
138,1.150000,0.100424,0.049716,-0.070975,0.110262,0.096605,-0.050096,0.220368,0.051289,-0.028961
139,1.158333,0.100605,0.050771,-0.069634,0.110958,0.097993,-0.049817,0.220696,0.051792,-0.029226
140,1.166667,0.100883,0.051592,-0.068606,0.111573,0.099112,-0.049553,0.221057,0.052202,-0.029609
141,1.175000,0.101239,0.052153,-0.067889,0.112092,0.099905,-0.049572,0.221406,0.052586,-0.029988
142,1.183333,0.101567,0.052539,-0.067195,0.112564,0.100491,-0.049446,0.221682,0.052856,-0.030213
143,1.191667,0.101910,0.052870,-0.066415,0.112989,0.101032,-0.049402,0.221997,0.053093,-0.030468
144,1.200000,0.102254,0.053194,-0.065692,0.113393,0.101526,-0.049145,0.222261,0.053292,-0.030620
145,1.208333,0.102550,0.053503,-0.064962,0.113752,0.102008,-0.048973,0.222459,0.053461,-0.030683
