Format Version,1.23,Take Name,jon dominant lifting thin,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-03-05 11.31.06.258 AM,Capture Start Frame,474629,Total Frames in Take,1653,Total Exported Frames,1653,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1124,Unlabeled 1124,Unlabeled 1124,Unlabeled 1125,Unlabeled 1125,Unlabeled 1125,Unlabeled 1126,Unlabeled 1126,Unlabeled 1126
,ID,"FBE50","FBE50","FBE50","FBE60","FBE60","FBE60","FBE90","FBE90","FBE90"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z
72,0.600000,0.185944,0.066674,0.007079,0.164581,0.028230,-0.009693,0.286177,0.056209,-0.032377
73,0.608333,0.185934,0.066044,0.007174,0.164663,0.027599,-0.009838,0.286169,0.056157,-0.032358
74,0.616667,0.185880,0.065189,0.007260,0.164777,0.026739,-0.010090,0.286140,0.055997,-0.032316
75,0.625000,0.185807,0.064090,0.007354,0.164930,0.025656,-0.010453,0.286082,0.055745,-0.032226
76,0.633333,0.185735,0.062749,0.007364,0.165164,0.024405,-0.010964,0.286042,0.055431,-0.032170
77,0.641667,0.185579,0.061603,0.007718,0.165276,0.023783,-0.011050,0.285977,0.055004,-0.032072
78,0.650000,0.185323,0.061678,0.008035,0.165118,0.023746,-0.010942,0.285852,0.054793,-0.031750
79,0.658333,0.184979,0.061720,0.008260,0.165026,0.023812,-0.010883,0.285708,0.054858,-0.031164
80,0.666667,0.184674,0.061746,0.008367,0.164994,0.023868,-0.010875,0.285616,0.054748,-0.030893
81,0.675000,0.184443,0.061814,0.008310,0.164850,0.023912,-0.010953,0.285459,0.054577,-0.030706
82,0.683333,0.184215,0.061885,0.008329,0.164768,0.023913,-0.011116,0.285415,0.054395,-0.030560
83,0.691667,0.184017,0.062020,0.007972,0.164530,0.024042,-0.011600,0.285351,0.054144,-0.030474
84,0.700000,0.183753,0.062445,0.007521,0.164098,0.024564,-0.012157,0.285327,0.053959,-0.030484
85,0.708333,0.183380,0.063580,0.007110,0.163581,0.025845,-0.012637,0.285277,0.053903,-0.030443
86,0.716667,0.183047,0.065505,0.006661,0.163046,0.027801,-0.012803,0.285218,0.054086,-0.030342
87,0.725000,0.182676,0.067927,0.005938,0.162651,0.030163,-0.013185,0.285195,0.054431,-0.030228
88,0.733333,0.182212,0.070541,0.004869,0.162235,0.032720,-0.014086,0.285197,0.054752,-0.030312
89,0.741667,0.181691,0.073201,0.003267,0.161862,0.035259,-0.015421,0.285183,0.055080,-0.030485
90,0.750000,0.181012,0.075896,0.001303,0.161472,0.037892,-0.017302,0.285122,0.055412,-0.030681
91,0.758333,0.180271,0.078673,-0.001156,0.160965,0.040691,-0.019729,0.284983,0.055699,-0.030842
92,0.766667,0.179516,0.081477,-0.003807,0.160517,0.043527,-0.022543,0.284870,0.056062,-0.031068
93,0.775000,0.178761,0.084242,-0.006527,0.160038,0.046370,-0.025475,0.284746,0.056464,-0.031252
94,0.783333,0.178097,0.086817,-0.009291,0.159682,0.049043,-0.028542,0.284557,0.056805,-0.031289
95,0.791667,0.177569,0.089134,-0.012014,0.159447,0.051440,-0.031458,0.284369,0.057141,-0.031310
96,0.800000,0.177124,0.091221,-0.014665,0.159298,0.053586,-0.034224,0.284186,0.057365,-0.031256
97,0.808333,0.176754,0.093043,-0.016999,0.159221,0.055512,-0.036874,0.284043,0.057517,-0.031189
98,0.816667,0.176378,0.094611,-0.019380,0.159192,0.057159,-0.039451,0.283864,0.057618,-0.031053
99,0.825000,0.175921,0.095917,-0.021613,0.159187,0.058603,-0.042215,0.283568,0.057626,-0.030761
100,0.833333,0.175409,0.096920,-0.023700,0.159168,0.059803,-0.044971,0.283172,0.057523,-0.030362
101,0.841667,0.174915,0.097600,-0.025698,0.159278,0.060708,-0.047675,0.282815,0.057304,-0.030082
102,0.850000,0.174432,0.097950,-0.027481,0.159396,0.061339,-0.050045,0.282392,0.056919,-0.029608
103,0.858333,0.174051,0.098078,-0.029048,0.159553,0.061690,-0.052259,0.282062,0.056552,-0.029222
104,0.866667,0.173676,0.098086,-0.030089,0.159666,0.061868,-0.053882,0.281807,0.056221,-0.028895
105,0.875000,0.173329,0.098072,-0.030952,0.159672,0.061998,-0.055200,0.281556,0.055868,-0.028496
106,0.883333,0.173003,0.098020,-0.031636,0.159620,0.062098,-0.056260,0.281271,0.055582,-0.027981
107,0.891667,0.172623,0.097907,-0.032160,0.159556,0.062130,-0.057167,0.280987,0.055244,-0.027457
108,0.900000,0.172258,0.097734,-0.032679,0.159483,0.062135,-0.058101,0.280711,0.054812,-0.026970
109,0.908333,0.171948,0.097552,-0.033252,0.159436,0.062123,-0.059062,0.280448,0.054392,-0.026581
110,0.916667,0.171613,0.097390,-0.033842,0.159420,0.062144,-0.060091,0.280172,0.053909,-0.026179
111,0.925000,0.171377,0.097274,-0.034503,0.159464,0.062214,-0.061111,0.279907,0.053537,-0.025802
112,0.933333,0.171155,0.097241,-0.035091,0.159581,0.062286,-0.061991,0.279727,0.053230,-0.025564
113,0.941667,0.170983,0.097244,-0.035751,0.159737,0.062337,-0.062778,0.279576,0.053048,-0.025339
114,0.950000,0.170834,0.097288,-0.036372,0.159922,0.062379,-0.063511,0.279466,0.052946,-0.025176
115,0.958333,0.170732,0.097363,-0.037019,0.160115,0.062419,-0.064269,0.279383,0.052866,-0.025063
116,0.966667,0.170678,0.097460,-0.037744,0.160338,0.062450,-0.065107,0.279326,0.052786,-0.024999
117,0.975000,0.170641,0.097592,-0.038442,0.160510,0.062523,-0.065876,0.279275,0.052729,-0.024970
118,0.983333,0.170634,0.097863,-0.039280,0.160650,0.062724,-0.066570,0.279209,0.052693,-0.024934
119,0.991667,0.170641,0.098270,-0.039924,0.160758,0.063082,-0.067281,0.279131,0.052686,-0.024902
120,1.000000,0.170697,0.098762,-0.040749,0.160940,0.063620,-0.068298,0.279011,0.052680,-0.024823
121,1.008333,0.170750,0.099262,-0.041575,0.161153,0.064128,-0.069325,0.278904,0.052663,-0.024773
122,1.016667,0.170836,0.099670,-0.042545,0.161376,0.064610,-0.070267,0.278825,0.052620,-0.024793
123,1.025000,0.170919,0.099950,-0.043381,0.161680,0.064959,-0.071313,0.278766,0.052571,-0.024839
124,1.033333,0.170986,0.100125,-0.044081,0.162013,0.065174,-0.072272,0.278732,0.052548,-0.024892
125,1.041667,0.171030,0.100230,-0.044690,0.162253,0.065342,-0.072962,0.278705,0.052557,-0.024906
126,1.050000,0.171028,0.100250,-0.045241,0.162498,0.065415,-0.073632,0.278676,0.052582,-0.024916
127,1.058333,0.170985,0.100196,-0.045801,0.162772,0.065375,-0.074263,0.278621,0.052588,-0.024861
128,1.066667,0.170913,0.100099,-0.046215,0.162961,0.065321,-0.074754,0.278557,0.052535,-0.024818
129,1.075000,0.170832,0.099956,-0.046480,0.163081,0.065241,-0.075117,0.278478,0.052418,-0.024767
130,1.083333,0.170718,0.099744,-0.046662,0.163199,0.065085,-0.075449,0.278395,0.052246,-0.024713
131,1.091667,0.170570,0.099470,-0.046784,0.163303,0.064917,-0.075793,0.278290,0.052064,-0.024624
132,1.100000,0.170439,0.099211,-0.047019,0.163408,0.064755,-0.076130,0.278180,0.051933,-0.024523
133,1.108333,0.170286,0.098928,-0.047188,0.163512,0.064552,-0.076440,0.278069,0.051820,-0.024404
134,1.116667,0.170155,0.098611,-0.047357,0.163610,0.064277,-0.076683,0.277992,0.051733,-0.024343
135,1.125000,0.170000,0.098186,-0.047476,0.163725,0.063920,-0.076974,0.277936,0.051644,-0.024308
136,1.133333,0.169798,0.097672,-0.047481,0.163805,0.063402,-0.077060,0.277898,0.051550,-0.024266
137,1.141667,0.169579,0.097086,-0.047670,0.163866,0.062847,-0.077283,0.277841,0.051416,-0.024230
138,1.150000,0.169352,0.096527,-0.047708,0.163918,0.062315,-0.077432,0.277748,0.051292,-0.024142
139,1.158333,0.169158,0.096047,-0.047833,0.163981,0.061884,-0.077650,0.277665,0.051204,-0.024092
140,1.166667,0.168925,0.095652,-0.047809,0.164029,0.061548,-0.077809,0.277567,0.051146,-0.024042
141,1.175000,0.168736,0.095287,-0.047900,0.164091,0.061228,-0.077957,0.277485,0.051097,-0.024019
142,1.183333,0.168556,0.094913,-0.048116,0.164150,0.060911,-0.078133,0.277399,0.051032,-0.023985
143,1.191667,0.168397,0.094474,-0.048203,0.164219,0.060554,-0.078398,0.277333,0.050935,-0.023964
144,1.200000,0.168255,0.094063,-0.048394,0.164288,0.060168,-0.078598,0.277224,0.050821,-0.023874
145,1.208333,0.168071,0.093656,-0.048424,0.164354,0.059834,-0.078828,0.277152,0.050729,-0.023834
146,1.216667,0.167924,0.093275,-0.048521,0.164388,0.059482,-0.078906,0.277088,0.050680,-0.023783
147,1.225000,0.167734,0.092852,-0.048640,0.164446,0.059054,-0.079018,0.277034,0.050652,-0.023731
148,1.233333,0.167540,0.092274,-0.048704,0.164535,0.058521,-0.079146,0.276972,0.050616,-0.023686
149,1.241667,0.167320,0.091520,-0.048746,0.164629,0.057863,-0.079292,0.276901,0.050552,-0.023641
150,1.250000,0.167031,0.090490,-0.048751,0.164812,0.056976,-0.079623,0.276847,0.050442,-0.023628
151,1.258333,0.166772,0.089441,-0.048939,0.164982,0.056069,-0.079963,0.276809,0.050316,-0.023638
152,1.266667,0.166528,0.088472,-0.048936,0.165103,0.055213,-0.080127,0.276756,0.050194,-0.023653
153,1.275000,0.166219,0.087581,-0.048660,0.165180,0.054412,-0.080172,0.276682,0.050101,-0.023603
154,1.283333,0.165954,0.086861,-0.048566,0.165228,0.053838,-0.080163,0.276563,0.049993,-0.023529
155,1.291667,0.165742,0.086692,-0.048507,0.165166,0.053808,-0.080087,0.276396,0.049854,-0.023412
156,1.300000,0.165561,0.086598,-0.048420,0.165084,0.053827,-0.080105,0.276217,0.049734,-0.023268
157,1.308333,0.165444,0.086611,-0.048415,0.165087,0.053778,-0.080089,0.276049,0.049559,-0.023111
