Format Version,1.23,Take Name,bryan dominant (he's got devil hands),Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-03-05 11.05.45.261 AM,Capture Start Frame,292089,Total Frames in Take,690,Total Exported Frames,690,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1091,Unlabeled 1091,Unlabeled 1091,Unlabeled 1092,Unlabeled 1092,Unlabeled 1092,Unlabeled 1093,Unlabeled 1093,Unlabeled 1093
,ID,"FAF70","FAF70","FAF70","FAFD0","FAFD0","FAFD0","FAFF0","FAFF0","FAFF0"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z
62,0.516667,0.205558,0.127519,-0.133905,0.094569,0.118223,-0.101946,0.102010,0.061596,-0.118183
63,0.525000,0.205548,0.127542,-0.133911,0.094555,0.118202,-0.101943,0.102014,0.061590,-0.118161
64,0.533333,0.205541,0.127558,-0.133908,0.094555,0.118204,-0.101946,0.102016,0.061588,-0.118146
65,0.541667,0.205537,0.127560,-0.133911,0.094560,0.118207,-0.101964,0.102016,0.061579,-0.118122
66,0.550000,0.205547,0.127550,-0.133944,0.094569,0.118202,-0.101947,0.102024,0.061565,-0.118091
67,0.558333,0.205557,0.127543,-0.133925,0.094582,0.118216,-0.101956,0.102025,0.061562,-0.118101
68,0.566667,0.205580,0.127542,-0.133965,0.094597,0.118236,-0.101964,0.102031,0.061568,-0.118089
69,0.575000,0.205593,0.127549,-0.133963,0.094614,0.118277,-0.101986,0.102036,0.061584,-0.118093
70,0.583333,0.205606,0.127568,-0.133972,0.094627,0.118312,-0.101989,0.102037,0.061603,-0.118092
71,0.591667,0.205624,0.127571,-0.133981,0.094647,0.118342,-0.101986,0.102047,0.061622,-0.118110
72,0.600000,0.205643,0.127564,-0.133971,0.094683,0.118373,-0.101943,0.102061,0.061640,-0.118089
73,0.608333,0.205662,0.127556,-0.133960,0.094718,0.118389,-0.101923,0.102074,0.061636,-0.118085
74,0.616667,0.205687,0.127548,-0.133982,0.094748,0.118401,-0.101884,0.102083,0.061650,-0.118039
75,0.625000,0.205707,0.127550,-0.134000,0.094790,0.118447,-0.101808,0.102088,0.061686,-0.117970
76,0.633333,0.205711,0.127563,-0.134010,0.094835,0.118497,-0.101734,0.102102,0.061717,-0.117900
77,0.641667,0.205716,0.127591,-0.134008,0.094873,0.118537,-0.101660,0.102108,0.061752,-0.117797
78,0.650000,0.205723,0.127598,-0.134013,0.094886,0.118542,-0.101602,0.102108,0.061763,-0.117751
79,0.658333,0.205714,0.127589,-0.133992,0.094885,0.118533,-0.101572,0.102108,0.061759,-0.117691
80,0.666667,0.205686,0.127588,-0.134007,0.094854,0.118500,-0.101571,0.102105,0.061741,-0.117682
81,0.675000,0.205647,0.127601,-0.134022,0.094809,0.118457,-0.101577,0.102088,0.061702,-0.117671
82,0.683333,0.205602,0.127615,-0.133995,0.094754,0.118421,-0.101624,0.102077,0.061668,-0.117675
83,0.691667,0.205563,0.127626,-0.133963,0.094698,0.118388,-0.101651,0.102061,0.061643,-0.117702
84,0.700000,0.205522,0.127628,-0.133940,0.094643,0.118353,-0.101688,0.102048,0.061612,-0.117730
85,0.708333,0.205501,0.127627,-0.133951,0.094594,0.118304,-0.101713,0.102048,0.061578,-0.117788
86,0.716667,0.205479,0.127620,-0.133954,0.094551,0.118246,-0.101723,0.102041,0.061554,-0.117805
87,0.725000,0.205462,0.127609,-0.133951,0.094536,0.118229,-0.101742,0.102066,0.061545,-0.117891
88,0.733333,0.205445,0.127608,-0.133961,0.094518,0.118196,-0.101759,0.102093,0.061529,-0.117935
89,0.741667,0.205421,0.127611,-0.133937,0.094493,0.118173,-0.101773,0.102107,0.061532,-0.117972
90,0.750000,0.205387,0.127622,-0.133916,0.094467,0.118154,-0.101786,0.102105,0.061539,-0.117978
91,0.758333,0.205361,0.127639,-0.133906,0.094433,0.118126,-0.101812,0.102110,0.061541,-0.117971
92,0.766667,0.205324,0.127640,-0.133873,0.094400,0.118083,-0.101824,0.102108,0.061535,-0.117963
93,0.775000,0.205309,0.127627,-0.133872,0.094364,0.118024,-0.101855,0.102087,0.061515,-0.117963
94,0.783333,0.205294,0.127605,-0.133855,0.094334,0.117965,-0.101873,0.102038,0.061490,-0.117970
95,0.791667,0.205280,0.127596,-0.133831,0.094293,0.117906,-0.101914,0.101960,0.061475,-0.117984
96,0.800000,0.205268,0.127609,-0.133819,0.094248,0.117860,-0.101965,0.101877,0.061473,-0.117938
97,0.808333,0.205252,0.127627,-0.133822,0.094205,0.117828,-0.101980,0.101772,0.061461,-0.117853
98,0.816667,0.205227,0.127647,-0.133770,0.094142,0.117739,-0.102009,0.101595,0.061432,-0.117808
99,0.825000,0.205214,0.127641,-0.133757,0.094095,0.117676,-0.102007,0.101393,0.061366,-0.117854
100,0.833333,0.205196,0.127621,-0.133719,0.094050,0.117602,-0.102055,0.101216,0.061299,-0.117728
101,0.841667,0.205165,0.127597,-0.133668,0.093990,0.117510,-0.102063,0.101167,0.061276,-0.117694
102,0.850000,0.205150,0.127631,-0.133684,0.093982,0.117480,-0.102034,0.100932,0.061189,-0.117531
103,0.858333,0.205140,0.127644,-0.133692,0.093875,0.117292,-0.102071,0.100622,0.061122,-0.117285
104,0.866667,0.205092,0.127679,-0.133712,0.093805,0.117203,-0.102116,0.100338,0.061051,-0.117043
105,0.875000,0.205033,0.127716,-0.133780,0.093708,0.117036,-0.102141,0.099937,0.060857,-0.116714
106,0.883333,0.204967,0.127745,-0.133844,0.093606,0.116878,-0.102187,0.099542,0.060734,-0.116364
107,0.891667,0.204888,0.127782,-0.133906,0.093486,0.116727,-0.102282,0.099268,0.060625,-0.115990
108,0.900000,0.204790,0.127820,-0.133949,0.093418,0.116652,-0.102306,0.099125,0.060513,-0.115746
109,0.908333,0.204705,0.127863,-0.133991,0.093308,0.116456,-0.102286,0.098755,0.060328,-0.115247
110,0.916667,0.204618,0.127897,-0.134020,0.093219,0.116290,-0.102295,0.098534,0.060214,-0.114988
111,0.925000,0.204525,0.127939,-0.134019,0.093155,0.116237,-0.102317,0.098421,0.060156,-0.114892
112,0.933333,0.204459,0.127941,-0.134001,0.093072,0.116164,-0.102288,0.098318,0.060111,-0.114787
113,0.941667,0.204392,0.127942,-0.134019,0.093002,0.116099,-0.102329,0.098230,0.060089,-0.114737
114,0.950000,0.204354,0.127965,-0.134066,0.092961,0.116072,-0.102369,0.098185,0.060071,-0.114748
115,0.958333,0.204346,0.127969,-0.134084,0.092950,0.116076,-0.102391,0.098174,0.060063,-0.114706
116,0.966667,0.204334,0.127985,-0.134092,0.092939,0.116083,-0.102440,0.098159,0.060051,-0.114646
117,0.975000,0.204335,0.128007,-0.134101,0.092948,0.116091,-0.102415,0.098157,0.060063,-0.114608
118,0.983333,0.204369,0.128012,-0.134135,0.092961,0.116112,-0.102444,0.098158,0.060075,-0.114625
119,0.991667,0.204386,0.128012,-0.134161,0.092972,0.116122,-0.102445,0.098167,0.060079,-0.114621
