Format Version,1.23,Take Name,Lab7- Task 1_Take5_Sub 3,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-04-16 11.14.56.649 AM,Capture Start Frame,321256,Total Frames in Take,4641,Total Exported Frames,4641,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1038,Unlabeled 1038,Unlabeled 1038,Unlabeled 1039,Unlabeled 1039,Unlabeled 1039,Unlabeled 1040,Unlabeled 1040,Unlabeled 1040
,ID,"C6FB0","C6FB0","C6FB0","C7120","C7120","C7120","C7130","C7130","C7130"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z
112,0.933333,0.025683,0.011196,0.155486,0.117984,0.017794,0.162632,0.114137,0.089755,0.034554
113,0.941667,0.025621,0.011285,0.155575,0.117333,0.017779,0.163054,0.114041,0.089715,0.035080
114,0.950000,0.025641,0.011179,0.155508,0.116830,0.017828,0.163648,0.113891,0.089718,0.035632
115,0.958333,0.025734,0.010985,0.155453,0.116493,0.017840,0.164132,0.113640,0.089759,0.036165
116,0.966667,0.025869,0.010780,0.155422,0.116297,0.017858,0.164482,0.113364,0.089794,0.036516
117,0.975000,0.025943,0.010568,0.155301,0.116092,0.017910,0.164846,0.113102,0.089860,0.036881
118,0.983333,0.025941,0.010306,0.155164,0.115941,0.017990,0.165234,0.112913,0.089929,0.037269
119,0.991667,0.025927,0.010151,0.154950,0.115804,0.018121,0.165593,0.112825,0.089953,0.037606
120,1.000000,0.025915,0.010095,0.154681,0.115665,0.018257,0.166004,0.112739,0.089971,0.038063
121,1.008333,0.025922,0.010029,0.154409,0.115566,0.018358,0.166344,0.112696,0.089938,0.038468
122,1.016667,0.025976,0.009913,0.154150,0.115509,0.018454,0.166742,0.112678,0.089909,0.038990
123,1.025000,0.026035,0.009820,0.153993,0.115476,0.018510,0.167094,0.112707,0.089848,0.039356
124,1.033333,0.026062,0.009731,0.153777,0.115401,0.018588,0.167470,0.112720,0.089836,0.039841
125,1.041667,0.026048,0.009668,0.153597,0.115312,0.018689,0.167821,0.112732,0.089827,0.040281
126,1.050000,0.026067,0.009600,0.153408,0.115242,0.018788,0.168195,0.112728,0.089826,0.040736
127,1.058333,0.026109,0.009542,0.153289,0.115165,0.018916,0.168638,0.112723,0.089805,0.041137
128,1.066667,0.026143,0.009507,0.153224,0.115083,0.019019,0.169028,0.112690,0.089774,0.041535
129,1.075000,0.026155,0.009497,0.153204,0.114988,0.019100,0.169448,0.112629,0.089718,0.041984
130,1.083333,0.026148,0.009494,0.153193,0.114906,0.019166,0.169905,0.112585,0.089622,0.042394
131,1.091667,0.026137,0.009515,0.153267,0.114846,0.019204,0.170336,0.112557,0.089507,0.042813
132,1.100000,0.026141,0.009561,0.153432,0.114784,0.019283,0.170795,0.112493,0.089411,0.043271
133,1.108333,0.026145,0.009599,0.153593,0.114707,0.019447,0.171283,0.112385,0.089350,0.043718
134,1.116667,0.026155,0.009657,0.153849,0.114625,0.019697,0.171798,0.112251,0.089325,0.044177
135,1.125000,0.026185,0.009714,0.154142,0.114572,0.020033,0.172353,0.112095,0.089333,0.044607
136,1.133333,0.026233,0.009796,0.154489,0.114541,0.020431,0.172831,0.111906,0.089385,0.045017
137,1.141667,0.026301,0.009899,0.154822,0.114525,0.020896,0.173376,0.111680,0.089526,0.045538
138,1.150000,0.026364,0.010079,0.155224,0.114490,0.021414,0.173974,0.111451,0.089722,0.046019
139,1.158333,0.026400,0.010353,0.155678,0.114455,0.021954,0.174535,0.111229,0.089986,0.046503
140,1.166667,0.026404,0.010743,0.156238,0.114411,0.022541,0.175119,0.111049,0.090279,0.046883
141,1.175000,0.026410,0.011208,0.156793,0.114364,0.023171,0.175790,0.110906,0.090617,0.047268
142,1.183333,0.026426,0.011739,0.157446,0.114336,0.023801,0.176460,0.110768,0.091019,0.047811
143,1.191667,0.026448,0.012279,0.158078,0.114323,0.024417,0.177081,0.110652,0.091437,0.048353
144,1.200000,0.026469,0.012876,0.158806,0.114305,0.025072,0.177808,0.110551,0.091889,0.048943
145,1.208333,0.026481,0.013494,0.159491,0.114285,0.025739,0.178572,0.110469,0.092376,0.049554
146,1.216667,0.026507,0.014189,0.160275,0.114303,0.026498,0.179340,0.110399,0.092898,0.050228
147,1.225000,0.026557,0.014928,0.161150,0.114388,0.027306,0.180115,0.110362,0.093428,0.050974
148,1.233333,0.026631,0.015756,0.162147,0.114495,0.028217,0.180990,0.110324,0.094015,0.051743
149,1.241667,0.026718,0.016605,0.163199,0.114634,0.029137,0.181780,0.110251,0.094693,0.052532
150,1.250000,0.026809,0.017445,0.164205,0.114759,0.030146,0.182669,0.110191,0.095412,0.053334
151,1.258333,0.026944,0.018333,0.165234,0.114857,0.031227,0.183727,0.110141,0.096182,0.054112
152,1.266667,0.027096,0.019260,0.166386,0.114988,0.032371,0.184794,0.110117,0.096997,0.054959
153,1.275000,0.027259,0.020231,0.167515,0.115108,0.033521,0.185909,0.110125,0.097820,0.055811
154,1.283333,0.027442,0.021214,0.168694,0.115308,0.034651,0.186917,0.110123,0.098693,0.056858
155,1.291667,0.027611,0.022275,0.169977,0.115526,0.035817,0.187932,0.110170,0.099513,0.057714
156,1.300000,0.027812,0.023296,0.171160,0.115767,0.036947,0.188953,0.110225,0.100353,0.058652
157,1.308333,0.028032,0.024395,0.172537,0.115995,0.038122,0.190124,0.110313,0.101191,0.059674
158,1.316667,0.028248,0.025469,0.173856,0.116286,0.039230,0.191156,0.110430,0.102011,0.060648
159,1.325000,0.028486,0.026509,0.175092,0.116607,0.040200,0.192004,0.110539,0.102792,0.061613
160,1.333333,0.028717,0.027506,0.176240,0.116836,0.041266,0.193167,0.110681,0.103531,0.062466
161,1.341667,0.028965,0.028438,0.177373,0.117102,0.042186,0.194139,0.110863,0.104206,0.063309
162,1.350000,0.029238,0.029321,0.178398,0.117462,0.043002,0.194917,0.111089,0.104804,0.063963
163,1.358333,0.029513,0.030122,0.179466,0.117753,0.043781,0.195790,0.111273,0.105409,0.064732
164,1.366667,0.029824,0.030823,0.180382,0.118057,0.044498,0.196679,0.111441,0.105971,0.065629
165,1.375000,0.030129,0.031429,0.181262,0.118447,0.045021,0.197285,0.111614,0.106452,0.066400
166,1.383333,0.030462,0.031961,0.182141,0.118774,0.045545,0.198069,0.111799,0.106875,0.067025
167,1.391667,0.030792,0.032371,0.182889,0.119128,0.045941,0.198735,0.112041,0.107221,0.067492
168,1.400000,0.031141,0.032731,0.183638,0.119567,0.046185,0.199180,0.112291,0.107548,0.068137
169,1.408333,0.031510,0.032993,0.184203,0.119911,0.046396,0.199764,0.112543,0.107782,0.068660
170,1.416667,0.031847,0.033202,0.184747,0.120329,0.046478,0.200167,0.112790,0.107968,0.069154
171,1.425000,0.032178,0.033390,0.185319,0.120694,0.046495,0.200549,0.113060,0.108118,0.069649
172,1.433333,0.032515,0.033491,0.185628,0.121034,0.046456,0.200863,0.113336,0.108209,0.069999
173,1.441667,0.032807,0.033592,0.185971,0.121396,0.046340,0.201066,0.113635,0.108239,0.070160
174,1.450000,0.033058,0.033715,0.186370,0.121703,0.046203,0.201206,0.113891,0.108263,0.070474
175,1.458333,0.033269,0.033786,0.186643,0.121941,0.046058,0.201397,0.114141,0.108249,0.070773
176,1.466667,0.033464,0.033811,0.186807,0.122163,0.045863,0.201461,0.114366,0.108185,0.070884
177,1.475000,0.033615,0.033793,0.186871,0.122342,0.045689,0.201533,0.114565,0.108079,0.070921
178,1.483333,0.033739,0.033774,0.186954,0.122480,0.045536,0.201528,0.114706,0.107957,0.070931
179,1.491667,0.033838,0.033739,0.186996,0.122600,0.045411,0.201466,0.114798,0.107805,0.070853
180,1.500000,0.033905,0.033676,0.186979,0.122653,0.045370,0.201431,0.114819,0.107661,0.070759
181,1.508333,0.033929,0.033610,0.186884,0.122658,0.045354,0.201337,0.114792,0.107537,0.070656
182,1.516667,0.033916,0.033539,0.186738,0.122612,0.045396,0.201238,0.114724,0.107444,0.070555
183,1.525000,0.033856,0.033503,0.186595,0.122513,0.045488,0.201132,0.114630,0.107364,0.070397
184,1.533333,0.033767,0.033511,0.186347,0.122399,0.045604,0.200906,0.114492,0.107314,0.070196
185,1.541667,0.033653,0.033615,0.186091,0.122236,0.045812,0.200687,0.114336,0.107320,0.069924
186,1.550000,0.033522,0.033847,0.185777,0.122086,0.046072,0.200348,0.114208,0.107354,0.069428
187,1.558333,0.033374,0.034187,0.185369,0.121941,0.046411,0.199925,0.114097,0.107464,0.068832
188,1.566667,0.033213,0.034636,0.184832,0.121801,0.046830,0.199295,0.113973,0.107684,0.068164
189,1.575000,0.033084,0.035189,0.184074,0.121653,0.047387,0.198557,0.113839,0.108009,0.067376
190,1.583333,0.032950,0.035923,0.183321,0.121441,0.048169,0.197926,0.113685,0.108468,0.066372
191,1.591667,0.032840,0.036781,0.182397,0.121333,0.049054,0.196858,0.113467,0.109067,0.065388
192,1.600000,0.032715,0.037822,0.181289,0.121225,0.050182,0.195636,0.113262,0.109826,0.063956
193,1.608333,0.032599,0.039061,0.179973,0.121089,0.051557,0.194265,0.113023,0.110813,0.062399
194,1.616667,0.032478,0.040565,0.178548,0.120915,0.053266,0.192862,0.112732,0.111958,0.060599
195,1.625000,0.032380,0.042234,0.176835,0.120835,0.055097,0.190971,0.112430,0.113299,0.058684
196,1.633333,0.032276,0.044095,0.174954,0.120719,0.057170,0.188984,0.112170,0.114724,0.056228
197,1.641667,0.032135,0.046160,0.172807,0.120526,0.059474,0.186827,0.111786,0.116315,0.053795
198,1.650000,0.031973,0.048384,0.170466,0.120435,0.061859,0.184188,0.111515,0.117996,0.050794
199,1.658333,0.031838,0.050792,0.168049,0.120245,0.064485,0.181673,0.111170,0.119798,0.047863
200,1.666667,0.031716,0.053273,0.165229,0.120152,0.067145,0.178699,0.110875,0.121666,0.044630
201,1.675000,0.031538,0.055845,0.162287,0.120008,0.069866,0.175513,0.110555,0.123635,0.041081
202,1.683333,0.031347,0.058492,0.159116,0.119808,0.072657,0.172177,0.110170,0.125696,0.037458
203,1.691667,0.031121,0.061147,0.155767,0.119555,0.075483,0.168754,0.109784,0.127773,0.033546
204,1.700000,0.030858,0.063801,0.152284,0.119358,0.078236,0.164926,0.109445,0.129847,0.029462
205,1.708333,0.030550,0.066448,0.148566,0.118989,0.081015,0.161144,0.109010,0.131962,0.025512
206,1.716667,0.030140,0.069095,0.144720,0.118619,0.083699,0.157177,0.108623,0.134008,0.021082
207,1.725000,0.029687,0.071677,0.140629,0.118229,0.086251,0.152906,0.108114,0.136070,0.016839
208,1.733333,0.029220,0.074207,0.136461,0.117765,0.088776,0.148729,0.107708,0.138040,0.012211
209,1.741667,0.028755,0.076677,0.132240,0.117312,0.091191,0.144377,0.107277,0.139981,0.007627
210,1.750000,0.028273,0.079041,0.127844,0.116862,0.093506,0.139845,0.106836,0.141879,0.002985
211,1.758333,0.027799,0.081314,0.123323,0.116450,0.095689,0.135134,0.106408,0.143674,-0.001880
212,1.766667,0.027416,0.083351,0.118511,0.116047,0.097819,0.130360,0.105994,0.145411,-0.006715
213,1.775000,0.027107,0.085253,0.113555,0.115707,0.099808,0.125533,0.105660,0.146972,-0.011952
214,1.783333,0.026834,0.087023,0.108669,0.115464,0.101664,0.120500,0.105325,0.148514,-0.017032
215,1.791667,0.026621,0.088648,0.103625,0.115249,0.103374,0.115427,0.105066,0.149893,-0.022271
216,1.800000,0.026461,0.090094,0.098451,0.115123,0.104849,0.110126,0.104864,0.151176,-0.027586
217,1.808333,0.026378,0.091377,0.093141,0.115048,0.106135,0.104880,0.104770,0.152280,-0.033064
218,1.816667,0.026346,0.092488,0.087837,0.115026,0.107221,0.099545,0.104726,0.153247,-0.038507
219,1.825000,0.026404,0.093374,0.082386,0.115093,0.108050,0.094036,0.104712,0.154076,-0.043851
220,1.833333,0.026482,0.094082,0.076972,0.115204,0.108729,0.088572,0.104801,0.154740,-0.049402
221,1.841667,0.026645,0.094589,0.071479,0.115329,0.109203,0.083254,0.104962,0.155241,-0.054943
222,1.850000,0.026800,0.094949,0.066167,0.115522,0.109474,0.077859,0.105178,0.155603,-0.060429
223,1.858333,0.027003,0.095133,0.060722,0.115769,0.109545,0.072313,0.105416,0.155879,-0.065844
224,1.866667,0.027289,0.095114,0.055023,0.116063,0.109470,0.066749,0.105708,0.156024,-0.071249
225,1.875000,0.027578,0.094987,0.049518,0.116356,0.109263,0.061233,0.106018,0.156040,-0.076738
226,1.883333,0.027850,0.094710,0.044154,0.116660,0.108999,0.055717,0.106373,0.155952,-0.082150
227,1.891667,0.028192,0.094258,0.038520,0.116939,0.108614,0.050355,0.106728,0.155751,-0.087453
228,1.900000,0.028537,0.093661,0.032976,0.117256,0.108165,0.044880,0.107116,0.155454,-0.092817
229,1.908333,0.028878,0.092983,0.027440,0.117531,0.107628,0.039681,0.107505,0.155036,-0.098146
230,1.916667,0.029238,0.092201,0.022087,0.117815,0.107003,0.034467,0.107906,0.154558,-0.103342
231,1.925000,0.029608,0.091252,0.016544,0.118109,0.106288,0.029230,0.108326,0.153945,-0.108627
232,1.933333,0.029976,0.090231,0.011209,0.118413,0.105464,0.024054,0.108761,0.153259,-0.113802
233,1.941667,0.030320,0.089148,0.005963,0.118726,0.104529,0.018892,0.109198,0.152471,-0.118872
